date,product_name,size,unit_price,quantity
2024-05-09,Chicken Shawarma,Large,14,35
2024-05-09,Meat Shawarma,Small,12,28
2024-05-09,Meat Shawarma,Medium,15,45
2024-05-09,Meat Shawarma,Large,18,35
2024-05-09,Mixed Shawarma,Small,14,23
2024-05-09,Mixed Shawarma,Medium,17,41
2024-05-09,Mixed Shawarma,Large,20,34
2024-05-10,Chicken Shawarma,Small,10,55
2024-05-10,Chicken Shawarma,Medium,12,84
2024-05-10,Chicken Shawarma,Large,14,68
2024-05-10,Meat Shawarma,Small,12,38
2024-05-10,Meat Shawarma,Medium,15,58
2024-05-10,Meat Shawarma,Large,18,59
2024-05-10,Mixed Shawarma,Small,14,29
2024-05-10,Mixed Shawarma,Medium,17,43
2024-05-10,Mixed Shawarma,Large,20,42
2024-05-11,Chicken Shawarma,Small,10,50
2024-05-11,Chicken Shawarma,Medium,12,93
2024-05-11,Chicken Shawarma,Large,14,72
2024-05-11,Meat Shawarma,Small,12,36
2024-05-11,Meat Shawarma,Medium,15,75
2024-05-11,Meat Shawarma,Large,18,55
2024-05-11,Mixed Shawarma,Small,14,30
2024-05-11,Mixed Shawarma,Medium,17,60
2024-05-11,Mixed Shawarma,Large,20,35
2024-05-12,Chicken Shawarma,Small,10,54
2024-05-12,Chicken Shawarma,Medium,12,76
2024-05-12,Chicken Shawarma,Large,14,55
2024-05-12,Meat Shawarma,Small,12,51
2024-05-12,Meat Shawarma,Medium,15,67
2024-05-12,Meat Shawarma,Large,18,55
2024-05-12,Mixed Shawarma,Small,14,32
2024-05-12,Mixed Shawarma,Medium,17,57
2024-05-12,Mixed Shawarma,Large,20,39
2024-05-13,Chicken Shawarma,Small,10,37
2024-05-13,Chicken Shawarma,Medium,12,52
2024-05-13,Chicken Shawarma,Large,14,44
2024-05-13,Meat Shawarma,Small,12,29
2024-05-13,Meat Shawarma,Medium,15,35
2024-05-13,Meat Shawarma,Large,18,39
2024-05-13,Mixed Shawarma,Small,14,25
2024-05-13,Mixed Shawarma,Medium,17,35
2024-05-13,Mixed Shawarma,Large,20,32
2024-05-14,Chicken Shawarma,Small,10,36
2024-05-14,Chicken Shawarma,Medium,12,52
2024-05-14,Chicken Shawarma,Large,14,35
2024-05-14,Meat Shawarma,Small,12,33
2024-05-14,Meat Shawarma,Medium,15,45
2024-05-14,Meat Shawarma,Large,18,27
2024-05-14,Mixed Shawarma,Small,14,25
2024-05-14,Mixed Shawarma,Medium,17,40
2024-05-14,Mixed Shawarma,Large,20,24
2024-05-15,Chicken Shawarma,Small,10,28
2024-05-15,Chicken Shawarma,Medium,12,43
2024-05-15,Chicken Shawarma,Large,14,43
2024-05-15,Meat Shawarma,Small,12,33
2024-05-15,Meat Shawarma,Medium,15,38
2024-05-15,Meat Shawarma,Large,18,36
2024-05-15,Mixed Shawarma,Small,14,20
2024-05-15,Mixed Shawarma,Medium,17,35
2024-05-15,Mixed Shawarma,Large,20,29
2024-05-16,Chicken Shawarma,Small,10,29
2024-05-16,Chicken Shawarma,Medium,12,54
2024-05-16,Chicken Shawarma,Large,14,35
2024-05-16,Meat Shawarma,Small,12,27
2024-05-16,Meat Shawarma,Medium,15,39
2024-05-16,Meat Shawarma,Large,18,37
2024-05-16,Mixed Shawarma,Small,14,20
2024-05-16,Mixed Shawarma,Medium,17,34
2024-05-16,Mixed Shawarma,Large,20,30
2024-05-17,Chicken Shawarma,Small,10,49
2024-05-17,Chicken Shawarma,Medium,12,91
2024-05-17,Chicken Shawarma,Large,14,62
2024-05-17,Meat Shawarma,Small,12,43
2024-05-17,Meat Shawarma,Medium,15,72
2024-05-17,Meat Shawarma,Large,18,50
2024-05-17,Mixed Shawarma,Small,14,37
2024-05-17,Mixed Shawarma,Medium,17,53
2024-05-17,Mixed Shawarma,Large,20,45
2024-05-18,Chicken Shawarma,Small,10,51
2024-05-18,Chicken Shawarma,Medium,12,93
2024-05-18,Chicken Shawarma,Large,14,57
2024-05-18,Meat Shawarma,Small,12,49
2024-05-18,Meat Shawarma,Medium,15,75
2024-05-18,Meat Shawarma,Large,18,53
2024-05-18,Mixed Shawarma,Small,14,39
2024-05-18,Mixed Shawarma,Medium,17,46
2024-05-18,Mixed Shawarma,Large,20,38
2024-05-19,Chicken Shawarma,Small,10,49
2024-05-19,Chicken Shawarma,Medium,12,73
2024-05-19,Chicken Shawarma,Large,14,62
2024-05-19,Meat Shawarma,Small,12,42
2024-05-19,Meat Shawarma,Medium,15,62
2024-05-19,Meat Shawarma,Large,18,58
2024-05-19,Mixed Shawarma,Small,14,31
2024-05-19,Mixed Shawarma,Medium,17,44
2024-05-19,Mixed Shawarma,Large,20,48
2024-05-20,Chicken Shawarma,Small,10,34
2024-05-20,Chicken Shawarma,Medium,12,58
2024-05-20,Chicken Shawarma,Large,14,42
2024-05-20,Meat Shawarma,Small,12,27
2024-05-20,Meat Shawarma,Medium,15,38
2024-05-20,Meat Shawarma,Large,18,33
2024-05-20,Mixed Shawarma,Small,14,21
2024-05-20,Mixed Shawarma,Medium,17,32
2024-05-20,Mixed Shawarma,Large,20,27
2024-05-21,Chicken Shawarma,Small,10,33
2024-05-21,Chicken Shawarma,Medium,12,48
2024-05-21,Chicken Shawarma,Large,14,35
2024-05-21,Meat Shawarma,Small,12,23
2024-05-21,Meat Shawarma,Medium,15,42
2024-05-21,Meat Shawarma,Large,18,30
2024-05-21,Mixed Shawarma,Small,14,24
2024-05-21,Mixed Shawarma,Medium,17,39
2024-05-21,Mixed Shawarma,Large,20,25
2024-05-22,Chicken Shawarma,Small,10,37
2024-05-22,Chicken Shawarma,Medium,12,60
2024-05-22,Chicken Shawarma,Large,14,39
2024-05-22,Meat Shawarma,Small,12,24
2024-05-22,Meat Shawarma,Medium,15,35
2024-05-22,Meat Shawarma,Large,18,33
2024-05-22,Mixed Shawarma,Small,14,28
2024-05-22,Mixed Shawarma,Medium,17,37
2024-05-22,Mixed Shawarma,Large,20,27
2024-05-23,Chicken Shawarma,Small,10,29
2024-05-23,Chicken Shawarma,Medium,12,53
2024-05-23,Chicken Shawarma,Large,14,49
2024-05-23,Meat Shawarma,Small,12,25
2024-05-23,Meat Shawarma,Medium,15,38
2024-05-23,Meat Shawarma,Large,18,41
2024-05-23,Mixed Shawarma,Small,14,24
2024-05-23,Mixed Shawarma,Medium,17,41
2024-05-23,Mixed Shawarma,Large,20,34
2024-05-24,Chicken Shawarma,Small,10,54
2024-05-24,Chicken Shawarma,Medium,12,81
2024-05-24,Chicken Shawarma,Large,14,61
2024-05-24,Meat Shawarma,Small,12,46
2024-05-24,Meat Shawarma,Medium,15,59
2024-05-24,Meat Shawarma,Large,18,54
2024-05-24,Mixed Shawarma,Small,14,36
2024-05-24,Mixed Shawarma,Medium,17,50
2024-05-24,Mixed Shawarma,Large,20,51
2024-05-25,Chicken Shawarma,Small,10,55
2024-05-25,Chicken Shawarma,Medium,12,85
2024-05-25,Chicken Shawarma,Large,14,75
2024-05-25,Meat Shawarma,Small,12,40
2024-05-25,Meat Shawarma,Medium,15,58
2024-05-25,Meat Shawarma,Large,18,53
2024-05-25,Mixed Shawarma,Small,14,35
2024-05-25,Mixed Shawarma,Medium,17,47
2024-05-25,Mixed Shawarma,Large,20,38
2024-05-26,Chicken Shawarma,Small,10,58
2024-05-26,Chicken Shawarma,Medium,12,83
2024-05-26,Chicken Shawarma,Large,14,60
2024-05-26,Meat Shawarma,Small,12,45
2024-05-26,Meat Shawarma,Medium,15,62
2024-05-26,Meat Shawarma,Large,18,47
2024-05-26,Mixed Shawarma,Small,14,34
2024-05-26,Mixed Shawarma,Medium,17,54
2024-05-26,Mixed Shawarma,Large,20,47
2024-05-27,Chicken Shawarma,Small,10,29
2024-05-27,Chicken Shawarma,Medium,12,48
2024-05-27,Chicken Shawarma,Large,14,42
2024-05-27,Meat Shawarma,Small,12,24
2024-05-27,Meat Shawarma,Medium,15,47
2024-05-27,Meat Shawarma,Large,18,28
2024-05-27,Mixed Shawarma,Small,14,28
2024-05-27,Mixed Shawarma,Medium,17,34
2024-05-27,Mixed Shawarma,Large,20,26
2024-05-28,Chicken Shawarma,Small,10,29
2024-05-28,Chicken Shawarma,Medium,12,43
2024-05-28,Chicken Shawarma,Large,14,43
2024-05-28,Meat Shawarma,Small,12,29
2024-05-28,Meat Shawarma,Medium,15,51
2024-05-28,Meat Shawarma,Large,18,28
2024-05-28,Mixed Shawarma,Small,14,22
2024-05-28,Mixed Shawarma,Medium,17,35
2024-05-28,Mixed Shawarma,Large,20,27
2024-05-29,Chicken Shawarma,Small,10,28
2024-05-29,Chicken Shawarma,Medium,12,46
2024-05-29,Chicken Shawarma,Large,14,42
2024-05-29,Meat Shawarma,Small,12,34
2024-05-29,Meat Shawarma,Medium,15,50
2024-05-29,Meat Shawarma,Large,18,31
2024-05-29,Mixed Shawarma,Small,14,25
2024-05-29,Mixed Shawarma,Medium,17,40
2024-05-29,Mixed Shawarma,Large,20,28
2024-05-30,Chicken Shawarma,Small,10,29
2024-05-30,Chicken Shawarma,Medium,12,44
2024-05-30,Chicken Shawarma,Large,14,43
2024-05-30,Meat Shawarma,Small,12,26
2024-05-30,Meat Shawarma,Medium,15,47
2024-05-30,Meat Shawarma,Large,18,41
2024-05-30,Mixed Shawarma,Small,14,23
2024-05-30,Mixed Shawarma,Medium,17,29
2024-05-30,Mixed Shawarma,Large,20,32
2024-05-31,Chicken Shawarma,Small,10,45
2024-05-31,Chicken Shawarma,Medium,12,79
2024-05-31,Chicken Shawarma,Large,14,74
2024-05-31,Meat Shawarma,Small,12,48
2024-05-31,Meat Shawarma,Medium,15,52
2024-05-31,Meat Shawarma,Large,18,57
2024-05-31,Mixed Shawarma,Small,14,41
2024-05-31,Mixed Shawarma,Medium,17,48
2024-05-31,Mixed Shawarma,Large,20,45
2024-06-01,Chicken Shawarma,Small,10,83
2024-06-01,Chicken Shawarma,Medium,12,95
2024-06-01,Chicken Shawarma,Large,14,105
2024-06-01,Meat Shawarma,Small,12,55
2024-06-01,Meat Shawarma,Medium,15,93
2024-06-01,Meat Shawarma,Large,18,70
2024-06-01,Mixed Shawarma,Small,14,46
2024-06-01,Mixed Shawarma,Medium,17,79
2024-06-01,Mixed Shawarma,Large,20,62
2024-06-02,Chicken Shawarma,Small,10,61
2024-06-02,Chicken Shawarma,Medium,12,92
2024-06-02,Chicken Shawarma,Large,14,93
2024-06-02,Meat Shawarma,Small,12,61
2024-06-02,Meat Shawarma,Medium,15,101
2024-06-02,Meat Shawarma,Large,18,78
2024-06-02,Mixed Shawarma,Small,14,42
2024-06-02,Mixed Shawarma,Medium,17,71
2024-06-02,Mixed Shawarma,Large,20,63
2024-06-03,Chicken Shawarma,Small,10,54
2024-06-03,Chicken Shawarma,Medium,12,63
2024-06-03,Chicken Shawarma,Large,14,69
2024-06-03,Meat Shawarma,Small,12,46
2024-06-03,Meat Shawarma,Medium,15,53
2024-06-03,Meat Shawarma,Large,18,41
2024-06-03,Mixed Shawarma,Small,14,35
2024-06-03,Mixed Shawarma,Medium,17,47
2024-06-03,Mixed Shawarma,Large,20,37
2024-06-04,Chicken Shawarma,Small,10,47
2024-06-04,Chicken Shawarma,Medium,12,77
2024-06-04,Chicken Shawarma,Large,14,51
2024-06-04,Meat Shawarma,Small,12,32
2024-06-04,Meat Shawarma,Medium,15,70
2024-06-04,Meat Shawarma,Large,18,52
2024-06-04,Mixed Shawarma,Small,14,30
2024-06-04,Mixed Shawarma,Medium,17,55
2024-06-04,Mixed Shawarma,Large,20,33
2024-06-05,Chicken Shawarma,Small,10,44
2024-06-05,Chicken Shawarma,Medium,12,75
2024-06-05,Chicken Shawarma,Large,14,58
2024-06-05,Meat Shawarma,Small,12,36
2024-06-05,Meat Shawarma,Medium,15,52
2024-06-05,Meat Shawarma,Large,18,51
2024-06-05,Mixed Shawarma,Small,14,34
2024-06-05,Mixed Shawarma,Medium,17,46
2024-06-05,Mixed Shawarma,Large,20,43
2024-06-06,Chicken Shawarma,Small,10,47
2024-06-06,Chicken Shawarma,Medium,12,69
2024-06-06,Chicken Shawarma,Large,14,50
2024-06-06,Meat Shawarma,Small,12,34
2024-06-06,Meat Shawarma,Medium,15,64
2024-06-06,Meat Shawarma,Large,18,44
2024-06-06,Mixed Shawarma,Small,14,33
2024-06-06,Mixed Shawarma,Medium,17,53
2024-06-06,Mixed Shawarma,Large,20,40
2024-06-07,Chicken Shawarma,Small,10,74
2024-06-07,Chicken Shawarma,Medium,12,104
2024-06-07,Chicken Shawarma,Large,14,82
2024-06-07,Meat Shawarma,Small,12,54
2024-06-07,Meat Shawarma,Medium,15,107
2024-06-07,Meat Shawarma,Large,18,67
2024-06-07,Mixed Shawarma,Small,14,52
2024-06-07,Mixed Shawarma,Medium,17,85
2024-06-07,Mixed Shawarma,Large,20,62
2024-06-08,Chicken Shawarma,Small,10,82
2024-06-08,Chicken Shawarma,Medium,12,133
2024-06-08,Chicken Shawarma,Large,14,95
2024-06-08,Meat Shawarma,Small,12,69
2024-06-08,Meat Shawarma,Medium,15,84
2024-06-08,Meat Shawarma,Large,18,65
2024-06-08,Mixed Shawarma,Small,14,51
2024-06-08,Mixed Shawarma,Medium,17,79
2024-06-08,Mixed Shawarma,Large,20,67
2024-06-09,Chicken Shawarma,Small,10,67
2024-06-09,Chicken Shawarma,Medium,12,110
2024-06-09,Chicken Shawarma,Large,14,108
2024-06-09,Meat Shawarma,Small,12,53
2024-06-09,Meat Shawarma,Medium,15,92
2024-06-09,Meat Shawarma,Large,18,80
2024-06-09,Mixed Shawarma,Small,14,41
2024-06-09,Mixed Shawarma,Medium,17,74
2024-06-09,Mixed Shawarma,Large,20,58
2024-06-10,Chicken Shawarma,Small,10,59
2024-06-10,Chicken Shawarma,Medium,12,60
2024-06-10,Chicken Shawarma,Large,14,64
2024-06-10,Meat Shawarma,Small,12,39
2024-06-10,Meat Shawarma,Medium,15,64
2024-06-10,Meat Shawarma,Large,18,39
2024-06-10,Mixed Shawarma,Small,14,27
2024-06-10,Mixed Shawarma,Medium,17,51
2024-06-10,Mixed Shawarma,Large,20,40
2024-06-11,Chicken Shawarma,Small,10,48
2024-06-11,Chicken Shawarma,Medium,12,83
2024-06-11,Chicken Shawarma,Large,14,62
2024-06-11,Meat Shawarma,Small,12,39
2024-06-11,Meat Shawarma,Medium,15,60
2024-06-11,Meat Shawarma,Large,18,54
2024-06-11,Mixed Shawarma,Small,14,32
2024-06-11,Mixed Shawarma,Medium,17,41
2024-06-11,Mixed Shawarma,Large,20,33
2024-06-12,Chicken Shawarma,Small,10,49
2024-06-12,Chicken Shawarma,Medium,12,60
2024-06-12,Chicken Shawarma,Large,14,53
2024-06-12,Meat Shawarma,Small,12,46
2024-06-12,Meat Shawarma,Medium,15,58
2024-06-12,Meat Shawarma,Large,18,42
2024-06-12,Mixed Shawarma,Small,14,28
2024-06-12,Mixed Shawarma,Medium,17,40
2024-06-12,Mixed Shawarma,Large,20,35
2024-06-13,Chicken Shawarma,Small,10,48
2024-06-13,Chicken Shawarma,Medium,12,68
2024-06-13,Chicken Shawarma,Large,14,64
2024-06-13,Meat Shawarma,Small,12,37
2024-06-13,Meat Shawarma,Medium,15,56
2024-06-13,Meat Shawarma,Large,18,43
2024-06-13,Mixed Shawarma,Small,14,40
2024-06-13,Mixed Shawarma,Medium,17,45
2024-06-13,Mixed Shawarma,Large,20,41
2024-06-14,Chicken Shawarma,Small,10,68
2024-06-14,Chicken Shawarma,Medium,12,94
2024-06-14,Chicken Shawarma,Large,14,74
2024-06-14,Meat Shawarma,Small,12,50
2024-06-14,Meat Shawarma,Medium,15,86
2024-06-14,Meat Shawarma,Large,18,77
2024-06-14,Mixed Shawarma,Small,14,59
2024-06-14,Mixed Shawarma,Medium,17,72
2024-06-14,Mixed Shawarma,Large,20,55
2024-06-15,Chicken Shawarma,Small,10,88
2024-06-15,Chicken Shawarma,Medium,12,95
2024-06-15,Chicken Shawarma,Large,14,87
2024-06-15,Meat Shawarma,Small,12,68
2024-06-15,Meat Shawarma,Medium,15,98
2024-06-15,Meat Shawarma,Large,18,65
2024-06-15,Mixed Shawarma,Small,14,51
2024-06-15,Mixed Shawarma,Medium,17,79
2024-06-15,Mixed Shawarma,Large,20,63
2024-06-16,Chicken Shawarma,Small,10,63
2024-06-16,Chicken Shawarma,Medium,12,131
2024-06-16,Chicken Shawarma,Large,14,77
2024-06-16,Meat Shawarma,Small,12,61
2024-06-16,Meat Shawarma,Medium,15,83
2024-06-16,Meat Shawarma,Large,18,83
2024-06-16,Mixed Shawarma,Small,14,50
2024-06-16,Mixed Shawarma,Medium,17,88
2024-06-16,Mixed Shawarma,Large,20,65
2024-06-17,Chicken Shawarma,Small,10,51
2024-06-17,Chicken Shawarma,Medium,12,70
2024-06-17,Chicken Shawarma,Large,14,61
2024-06-17,Meat Shawarma,Small,12,47
2024-06-17,Meat Shawarma,Medium,15,70
2024-06-17,Meat Shawarma,Large,18,39
2024-06-17,Mixed Shawarma,Small,14,37
2024-06-17,Mixed Shawarma,Medium,17,46
2024-06-17,Mixed Shawarma,Large,20,34
2024-06-18,Chicken Shawarma,Small,10,52
2024-06-18,Chicken Shawarma,Medium,12,83
2024-06-18,Chicken Shawarma,Large,14,60
2024-06-18,Meat Shawarma,Small,12,42
2024-06-18,Meat Shawarma,Medium,15,63
2024-06-18,Meat Shawarma,Large,18,45
2024-06-18,Mixed Shawarma,Small,14,32
2024-06-18,Mixed Shawarma,Medium,17,52
2024-06-18,Mixed Shawarma,Large,20,34
2024-06-19,Chicken Shawarma,Small,10,52
2024-06-19,Chicken Shawarma,Medium,12,63
2024-06-19,Chicken Shawarma,Large,14,55
2024-06-19,Meat Shawarma,Small,12,47
2024-06-19,Meat Shawarma,Medium,15,66
2024-06-19,Meat Shawarma,Large,18,49
2024-06-19,Mixed Shawarma,Small,14,38
2024-06-19,Mixed Shawarma,Medium,17,47
2024-06-19,Mixed Shawarma,Large,20,35
2024-06-20,Chicken Shawarma,Small,10,59
2024-06-20,Chicken Shawarma,Medium,12,69
2024-06-20,Chicken Shawarma,Large,14,62
2024-06-20,Meat Shawarma,Small,12,45
2024-06-20,Meat Shawarma,Medium,15,56
2024-06-20,Meat Shawarma,Large,18,52
2024-06-20,Mixed Shawarma,Small,14,27
2024-06-20,Mixed Shawarma,Medium,17,54
2024-06-20,Mixed Shawarma,Large,20,37
2024-06-21,Chicken Shawarma,Small,10,81
2024-06-21,Chicken Shawarma,Medium,12,134
2024-06-21,Chicken Shawarma,Large,14,74
2024-06-21,Meat Shawarma,Small,12,64
2024-06-21,Meat Shawarma,Medium,15,82
2024-06-21,Meat Shawarma,Large,18,77
2024-06-21,Mixed Shawarma,Small,14,47
2024-06-21,Mixed Shawarma,Medium,17,76
2024-06-21,Mixed Shawarma,Large,20,54
2024-06-22,Chicken Shawarma,Small,10,83
2024-06-22,Chicken Shawarma,Medium,12,101
2024-06-22,Chicken Shawarma,Large,14,92
2024-06-22,Meat Shawarma,Small,12,50
2024-06-22,Meat Shawarma,Medium,15,85
2024-06-22,Meat Shawarma,Large,18,86
2024-06-22,Mixed Shawarma,Small,14,42
2024-06-22,Mixed Shawarma,Medium,17,87
2024-06-22,Mixed Shawarma,Large,20,51
2024-06-23,Chicken Shawarma,Small,10,61
2024-06-23,Chicken Shawarma,Medium,12,125
2024-06-23,Chicken Shawarma,Large,14,100
2024-06-23,Meat Shawarma,Small,12,69
2024-06-23,Meat Shawarma,Medium,15,95
2024-06-23,Meat Shawarma,Large,18,82
2024-06-23,Mixed Shawarma,Small,14,55
2024-06-23,Mixed Shawarma,Medium,17,63
2024-06-23,Mixed Shawarma,Large,20,71
2024-06-24,Chicken Shawarma,Small,10,54
2024-06-24,Chicken Shawarma,Medium,12,82
2024-06-24,Chicken Shawarma,Large,14,53
2024-06-24,Meat Shawarma,Small,12,48
2024-06-24,Meat Shawarma,Medium,15,71
2024-06-24,Meat Shawarma,Large,18,47
2024-06-24,Mixed Shawarma,Small,14,33
2024-06-24,Mixed Shawarma,Medium,17,55
2024-06-24,Mixed Shawarma,Large,20,34
2024-06-25,Chicken Shawarma,Small,10,40
2024-06-25,Chicken Shawarma,Medium,12,84
2024-06-25,Chicken Shawarma,Large,14,53
2024-06-25,Meat Shawarma,Small,12,46
2024-06-25,Meat Shawarma,Medium,15,66
2024-06-25,Meat Shawarma,Large,18,54
2024-06-25,Mixed Shawarma,Small,14,33
2024-06-25,Mixed Shawarma,Medium,17,59
2024-06-25,Mixed Shawarma,Large,20,44
2024-06-26,Chicken Shawarma,Small,10,47
2024-06-26,Chicken Shawarma,Medium,12,68
2024-06-26,Chicken Shawarma,Large,14,58
2024-06-26,Meat Shawarma,Small,12,47
2024-06-26,Meat Shawarma,Medium,15,50
2024-06-26,Meat Shawarma,Large,18,49
2024-06-26,Mixed Shawarma,Small,14,31
2024-06-26,Mixed Shawarma,Medium,17,57
2024-06-26,Mixed Shawarma,Large,20,38
2024-06-27,Chicken Shawarma,Small,10,40
2024-06-27,Chicken Shawarma,Medium,12,81
2024-06-27,Chicken Shawarma,Large,14,59
2024-06-27,Meat Shawarma,Small,12,33
2024-06-27,Meat Shawarma,Medium,15,68
2024-06-27,Meat Shawarma,Large,18,49
2024-06-27,Mixed Shawarma,Small,14,27
2024-06-27,Mixed Shawarma,Medium,17,51
2024-06-27,Mixed Shawarma,Large,20,36
2024-06-28,Chicken Shawarma,Small,10,73
2024-06-28,Chicken Shawarma,Medium,12,124
2024-06-28,Chicken Shawarma,Large,14,77
2024-06-28,Meat Shawarma,Small,12,48
2024-06-28,Meat Shawarma,Medium,15,100
2024-06-28,Meat Shawarma,Large,18,86
2024-06-28,Mixed Shawarma,Small,14,50
2024-06-28,Mixed Shawarma,Medium,17,85
2024-06-28,Mixed Shawarma,Large,20,49
2024-06-29,Chicken Shawarma,Small,10,63
2024-06-29,Chicken Shawarma,Medium,12,121
2024-06-29,Chicken Shawarma,Large,14,92
2024-06-29,Meat Shawarma,Small,12,62
2024-06-29,Meat Shawarma,Medium,15,87
2024-06-29,Meat Shawarma,Large,18,76
2024-06-29,Mixed Shawarma,Small,14,41
2024-06-29,Mixed Shawarma,Medium,17,66
2024-06-29,Mixed Shawarma,Large,20,50
2024-06-30,Chicken Shawarma,Small,10,63
2024-06-30,Chicken Shawarma,Medium,12,131
2024-06-30,Chicken Shawarma,Large,14,89
2024-06-30,Meat Shawarma,Small,12,63
2024-06-30,Meat Shawarma,Medium,15,91
2024-06-30,Meat Shawarma,Large,18,65
2024-06-30,Mixed Shawarma,Small,14,44
2024-06-30,Mixed Shawarma,Medium,17,67
2024-06-30,Mixed Shawarma,Large,20,63
2024-07-01,Chicken Shawarma,Small,10,47
2024-07-01,Chicken Shawarma,Medium,12,70
2024-07-01,Chicken Shawarma,Large,14,70
2024-07-01,Meat Shawarma,Small,12,41
2024-07-01,Meat Shawarma,Medium,15,71
2024-07-01,Meat Shawarma,Large,18,47
2024-07-01,Mixed Shawarma,Small,14,37
2024-07-01,Mixed Shawarma,Medium,17,45
2024-07-01,Mixed Shawarma,Large,20,40
2024-07-02,Chicken Shawarma,Small,10,54
2024-07-02,Chicken Shawarma,Medium,12,84
2024-07-02,Chicken Shawarma,Large,14,61
2024-07-02,Meat Shawarma,Small,12,39
2024-07-02,Meat Shawarma,Medium,15,64
2024-07-02,Meat Shawarma,Large,18,57
2024-07-02,Mixed Shawarma,Small,14,29
2024-07-02,Mixed Shawarma,Medium,17,50
2024-07-02,Mixed Shawarma,Large,20,41
2024-07-03,Chicken Shawarma,Small,10,52
2024-07-03,Chicken Shawarma,Medium,12,60
2024-07-03,Chicken Shawarma,Large,14,53
2024-07-03,Meat Shawarma,Small,12,32
2024-07-03,Meat Shawarma,Medium,15,71
2024-07-03,Meat Shawarma,Large,18,43
2024-07-03,Mixed Shawarma,Small,14,33
2024-07-03,Mixed Shawarma,Medium,17,41
2024-07-03,Mixed Shawarma,Large,20,46
2024-07-04,Chicken Shawarma,Small,10,59
2024-07-04,Chicken Shawarma,Medium,12,87
2024-07-04,Chicken Shawarma,Large,14,72
2024-07-04,Meat Shawarma,Small,12,37
2024-07-04,Meat Shawarma,Medium,15,66
2024-07-04,Meat Shawarma,Large,18,40
2024-07-04,Mixed Shawarma,Small,14,32
2024-07-04,Mixed Shawarma,Medium,17,50
2024-07-04,Mixed Shawarma,Large,20,36
2024-07-05,Chicken Shawarma,Small,10,79
2024-07-05,Chicken Shawarma,Medium,12,106
2024-07-05,Chicken Shawarma,Large,14,95
2024-07-05,Meat Shawarma,Small,12,49
2024-07-05,Meat Shawarma,Medium,15,76
2024-07-05,Meat Shawarma,Large,18,85
2024-07-05,Mixed Shawarma,Small,14,57
2024-07-05,Mixed Shawarma,Medium,17,75
2024-07-05,Mixed Shawarma,Large,20,59
2024-07-06,Chicken Shawarma,Small,10,78
2024-07-06,Chicken Shawarma,Medium,12,118
2024-07-06,Chicken Shawarma,Large,14,87
2024-07-06,Meat Shawarma,Small,12,63
2024-07-06,Meat Shawarma,Medium,15,96
2024-07-06,Meat Shawarma,Large,18,67
2024-07-06,Mixed Shawarma,Small,14,49
2024-07-06,Mixed Shawarma,Medium,17,75
2024-07-06,Mixed Shawarma,Large,20,55
2024-07-07,Chicken Shawarma,Small,10,62
2024-07-07,Chicken Shawarma,Medium,12,113
2024-07-07,Chicken Shawarma,Large,14,75
2024-07-07,Meat Shawarma,Small,12,66
2024-07-07,Meat Shawarma,Medium,15,86
2024-07-07,Meat Shawarma,Large,18,60
2024-07-07,Mixed Shawarma,Small,14,52
2024-07-07,Mixed Shawarma,Medium,17,69
2024-07-07,Mixed Shawarma,Large,20,66
2024-07-08,Chicken Shawarma,Small,10,45
2024-07-08,Chicken Shawarma,Medium,12,90
2024-07-08,Chicken Shawarma,Large,14,66
2024-07-08,Meat Shawarma,Small,12,43
2024-07-08,Meat Shawarma,Medium,15,57
2024-07-08,Meat Shawarma,Large,18,47
2024-07-08,Mixed Shawarma,Small,14,29
2024-07-08,Mixed Shawarma,Medium,17,41
2024-07-08,Mixed Shawarma,Large,20,41
2024-07-09,Chicken Shawarma,Small,10,58
2024-07-09,Chicken Shawarma,Medium,12,69
2024-07-09,Chicken Shawarma,Large,14,62
2024-07-09,Meat Shawarma,Small,12,40
2024-07-09,Meat Shawarma,Medium,15,68
2024-07-09,Meat Shawarma,Large,18,56
2024-07-09,Mixed Shawarma,Small,14,31
2024-07-09,Mixed Shawarma,Medium,17,47
2024-07-09,Mixed Shawarma,Large,20,46
2024-07-10,Chicken Shawarma,Small,10,58
2024-07-10,Chicken Shawarma,Medium,12,68
2024-07-10,Chicken Shawarma,Large,14,55
2024-07-10,Meat Shawarma,Small,12,41
2024-07-10,Meat Shawarma,Medium,15,68
2024-07-10,Meat Shawarma,Large,18,45
2024-07-10,Mixed Shawarma,Small,14,34
2024-07-10,Mixed Shawarma,Medium,17,40
2024-07-10,Mixed Shawarma,Large,20,33
2024-07-11,Chicken Shawarma,Small,10,57
2024-07-11,Chicken Shawarma,Medium,12,68
2024-07-11,Chicken Shawarma,Large,14,54
2024-07-11,Meat Shawarma,Small,12,47
2024-07-11,Meat Shawarma,Medium,15,62
2024-07-11,Meat Shawarma,Large,18,45
2024-07-11,Mixed Shawarma,Small,14,39
2024-07-11,Mixed Shawarma,Medium,17,60
2024-07-11,Mixed Shawarma,Large,20,35
2024-07-12,Chicken Shawarma,Small,10,69
2024-07-12,Chicken Shawarma,Medium,12,110
2024-07-12,Chicken Shawarma,Large,14,76
2024-07-12,Meat Shawarma,Small,12,51
2024-07-12,Meat Shawarma,Medium,15,72
2024-07-12,Meat Shawarma,Large,18,63
2024-07-12,Mixed Shawarma,Small,14,58
2024-07-12,Mixed Shawarma,Medium,17,77
